163,1,423,480,400,490,40,484,1
164,1,308,486,310,490,40,416,1
165,1,231,326,220,310,40,500,1
166,1,236,402,220,400,40,417,1
167,1,386,477,400,490,40,517,1
168,1,489,392,490,400,40,466,1
169,1,411,481,400,490,40,501,1
170,1,403,406,400,400,40,449,1
171,1,306,412,310,400,40,434,1
172,1,305,319,310,310,40,432,1
173,1,219,214,220,220,40,518,1
174,1,219,214,220,220,40,383,1
175,1,486,474,490,490,40,601,1
176,1,280,218,310,220,40,483,1
177,1,338,486,310,490,40,584,1
178,1,222,320,220,310,40,449,1
179,1,410,489,400,490,40,584,1
180,1,322,320,310,310,40,515,1
181,1,221,311,220,310,40,501,1
182,1,404,480,400,490,40,533,1
183,1,473,330,490,310,40,466,1
184,1,500,495,490,490,40,434,1
185,1,484,411,490,400,40,484,1
186,1,215,305,220,310,40,450,1
187,1,221,479,220,490,40,450,1
188,1,287,227,310,220,40,600,1
189,1,293,241,310,220,40,667,1
190,1,506,313,490,310,40,466,1
191,1,420,383,400,400,40,434,1
192,1,394,312,400,310,40,400,1
193,1,488,476,490,490,40,483,1
194,1,206,411,220,400,40,533,1
195,1,307,483,310,490,40,417,1
196,1,299,311,310,310,40,434,1
197,1,476,399,490,400,40,516,1
198,1,488,366,490,400,40,666,1
199,1,230,303,220,310,40,434,1
200,1,299,300,310,310,40,384,1
201,1,402,299,400,310,40,415,1
202,1,399,453,400,490,40,501,1
203,1,383,311,400,310,40,500,1
204,1,197,222,220,220,40,450,1
205,1,476,333,490,310,40,467,1
206,1,283,401,310,400,40,466,1
207,1,292,231,310,220,40,434,1
208,1,313,478,310,490,40,850,1
209,1,305,220,310,220,40,700,1
210,1,233,323,220,310,40,533,1
211,1,488,234,490,220,40,484,1
212,1,311,393,310,400,40,449,1
213,1,313,487,310,490,40,384,1
214,1,212,420,220,400,40,383,1
215,1,320,212,310,220,40,518,1
216,1,397,206,400,220,40,366,1
217,1,299,498,310,490,40,517,1
218,1,202,236,220,220,40,499,1
219,1,470,405,490,400,40,568,1
220,1,291,218,310,220,40,416,1
221,1,485,377,490,400,40,750,1
222,1,494,486,490,490,40,432,1
223,1,480,216,490,220,40,435,1
224,1,276,221,310,220,40,366,1
225,1,323,381,310,400,40,517,1
226,1,404,202,400,220,40,417,1
227,1,497,474,490,490,40,516,1
228,1,220,207,220,220,40,533,1
229,1,397,318,400,310,40,483,1
230,1,397,209,400,220,40,417,1
231,1,406,402,400,400,40,451,1
232,1,312,408,310,400,40,451,1
233,1,419,196,400,220,40,499,1
234,1,409,302,400,310,40,450,1
235,1,329,416,310,400,40,516,1
236,1,301,231,310,220,40,501,1
237,1,247,408,220,400,40,499,1
238,1,473,327,490,310,40,567,1
239,1,194,477,220,490,40,483,1
240,1,381,414,400,400,40,484,1
241,1,386,314,400,310,40,433,1
242,1,467,315,490,310,40,451,1
243,1,218,394,220,400,40,466,1
244,1,218,484,220,490,40,416,1
245,1,478,223,490,220,40,585,1
246,1,364,228,400,220,40,399,1
247,1,292,507,310,490,40,601,1
248,1,381,212,400,220,40,533,1
249,1,473,307,490,310,40,400,1
250,1,317,393,310,400,40,466,1
251,1,467,401,490,400,40,567,1
252,1,290,215,310,220,40,500,1
253,1,380,399,400,400,40,450,1
254,1,218,231,220,220,40,467,1
255,1,314,484,310,490,40,566,1
256,1,215,319,220,310,40,500,1
257,1,218,215,220,220,40,434,1
258,1,234,482,220,490,40,551,1
259,1,218,300,220,310,40,499,1
261,1,465,477,490,490,40,1132,1
262,1,423,414,400,400,40,1151,1
263,1,223,408,220,400,40,468,1
264,1,457,408,490,400,40,698,1
265,1,483,405,490,400,40,435,1
266,1,475,207,490,220,40,531,1
267,1,306,402,310,400,40,485,1
268,1,481,405,490,400,40,433,1
269,1,210,333,220,310,40,484,1
270,1,499,494,490,490,40,499,1
271,1,421,495,400,490,40,400,1
272,1,395,315,400,310,40,451,1
273,1,229,415,220,400,40,465,1
274,1,308,488,310,490,40,451,1
275,1,310,312,310,310,40,433,1
276,1,485,495,490,490,40,501,1
277,1,461,315,490,310,40,433,1
278,1,240,314,220,310,40,517,1
279,1,327,414,310,400,40,416,1
280,1,204,322,220,310,40,551,1
281,1,299,404,310,400,40,450,1
282,1,229,505,220,490,40,432,1
283,1,469,516,490,490,40,535,1
284,1,193,411,220,400,40,516,1
285,1,304,498,310,490,40,417,1
286,1,228,320,220,310,40,467,1
287,1,374,399,400,400,40,450,1
288,1,374,402,400,400,40,433,1
289,1,482,216,490,220,40,516,1
290,1,451,243,490,220,40,901,1
291,1,330,223,310,220,40,500,1
292,1,498,504,490,490,40,516,1
293,1,230,486,220,490,40,667,1
294,1,305,496,310,490,40,483,1
295,1,221,402,220,400,40,401,1
296,1,318,411,310,400,40,382,1
297,1,470,234,490,220,40,567,1
298,1,225,392,220,400,40,434,1
299,1,462,414,490,400,40,433,1
300,1,463,232,490,220,40,484,1
301,1,312,223,310,220,40,433,1
302,1,367,235,400,220,40,533,1
303,1,392,417,400,400,40,517,1
304,1,221,501,220,490,40,549,1
305,1,381,507,400,490,40,450,1
306,1,313,503,310,490,40,402,1
307,1,406,319,400,310,40,465,1
308,1,486,414,490,400,40,401,1
309,1,405,493,400,490,40,416,1
310,1,209,431,220,400,40,501,1
311,1,402,415,400,400,40,549,1
312,1,508,310,490,310,40,434,1
313,1,251,484,220,490,40,599,1
314,1,409,235,400,220,40,535,1
315,1,494,412,490,400,40,466,1
316,1,494,490,490,490,40,399,1
317,1,477,324,490,310,40,451,1
318,1,301,495,310,490,40,417,1
319,1,198,495,220,490,40,366,1